,number,sulfur_content,RON,baohe_ting,xi_ting,xiu_value,density,sulfur_content_product,RON_product,RON_loss,x1,x4,x6,x8,x10,x11,x13,x16,x17,x20,x21,x24,x25,x26,x28,x32,x33,x35,x36,x37,x38,x39,x40,x41,x42,x44,x45,x46,x48,x50,x51,x52,x53,x54,x55,x56,x57,x60,x64,x70,x72,x73,x76,x77,x78,x80,x82,x86,x88,x95,x96,x107,x110,x117,x118,x119,x120,x122,x126,x127,x129,x131,x132,x133,x135,x140,x143,x147,x148,x149,x156,x157,x158,x163,x166,x169,x170,x172,x173,x174,x175,x177,x178,x186,x192,x195,x196,x199,x200,x202,x205,x206,x207,x209,x213,x214,x215,x217,x221,x223,x224,x226,x227,x229,x231,x233,x234,x236,x242,x243,x244,x246,x247,x249,x251,x253,x254,x257,x258,x271,x272,x275,x276,x278,x279,x282,x283,x284,x286,x291,x292,x294,x295,x297,x299,x301,x303,x304,x306,x310,x314,x315,x316,x317,x326,x330,x338,x342,x345,x351,x352
40,41,236.0,89.2,49.6,28.0,60.485,727.1500000000002,3.2,87.66,1.5400000000000065,0.2935899,648.30413,421.79112,97.955937,240.103425,379.597365,0.0,127.88243500000004,55.04484599999999,34.52745400000001,130.48045500000003,1051.181705,0.0,0.0,0.0,578.4466850000001,0.993802685,494.15667,483.23066999999986,4491.58785,328.675985,496.23845999999986,0.5963958650000001,114.82966,0.5026136750000001,45.14054900000001,107.034325,137.9926,59.39432249999999,60.936158000000006,142.38047,135.36107499999997,8390.789850000001,187.14449999999997,59.246503000000004,0.161029295,367.655825,2.003029,0.039903609000000013,129.1703,50.0043545,11.661728,263.23425000000003,314.94902499999995,0.0,0.11020593500000002,279.61172,13.00562405,1.8378149,3117.7229999999986,1173706.0,104.1942875,121.90779999999998,2.82015025,2.65948695,362.8933700000002,124.54347,138.04523999999998,357.29606500000006,0.3873746349999999,50.121786,1.2730606999999998,-1.268138,0.4011537799999999,280.90129,22.1498205,-1.2923306500000002,39.815505,207.1662450000001,0.10689871999999996,0.14209073,0.15832491,27.72639650000001,23.8174875,264.899265,61.55264050000001,335411.90000000014,66.30658899999999,56.54324449999999,60.1428465,192.77970200000001,12.900518449999998,236.73179999999996,208.861855,3.17362775,3022.20425,133.157745,0.64605364,-0.84673976,-1176.76025,0.0,3.1523402000000003,-1.0726517599999998,-1.815215985,0.9851393775,3.0911561,0.27457947,27.969067845500003,1.5051926599999998,34.702586,0.14572655999999998,0.12294375565,0.1358311,53.11634,429.61890500000015,87.707713,7.13283225,24.9223735,20.0,86.06048000000004,0.16999999999999996,8.6395509,1.5905258,0.0623222225,-0.589232645,32.22039049999999,9.741066450000002,1873.10115,0.00813067715,19.0180225,0.006210802999999999,57.6814125,3.1941391500000007,34.214748500000006,21.039835,41.162744,96.87454649999998,14.849881300000002,434.155505,414.31019499999985,410.924525,169.84615000000005,364.8412,255.17245,89.50882,79.865342,471.271135,66.65469850000001,1790.23965,241.525835,0.469523045,0.4673115549999999,0.5182581050000001,0.47518318,27.904610499999997,80.83872850000002,-0.00035156250000000015,3.7272099,2.0645608500000003,29912048.0,1678.59795
41,42,204.00000000000003,89.8,50.34285714285714,29.142857142857146,58.76785714285714,728.8357142857143,7.399999999999999,88.58,1.2199999999999989,0.28506799000000005,648.73359,419.31988500000006,96.1576585,240.04030500000005,382.675635,0.0,125.236655,46.08488350000001,34.92034500000001,135.282645,851.7677950000002,0.0,0.0,0.03521526,518.3191850000002,0.993389965,485.958405,476.01032499999985,4557.078000000001,312.248955,493.33138,0.6013334600000001,118.03967950000003,0.5068456199999999,45.099070000000005,100.0674035,137.9926,53.190323,59.34584900000001,141.010535,135.02411999999998,8098.122450000002,187.14449999999997,58.297549999999994,0.159533855,364.40464500000013,1.9944589,0.043239566500000014,128.283355,50.04708899999999,11.855490499999998,278.598875,309.14442,0.0,0.109922875,289.51335999999986,11.5967589,1.83155325,3102.3772000000013,1173706.0,103.6029385,121.90779999999998,2.7569948,2.5973330999999997,360.192625,123.70658,136.77330999999998,429.76536,0.38731619,49.976933,1.66821405,-1.27184565,0.400039715,272.61896,21.962794999999996,-1.2909218999999998,40.10339749999999,228.95907000000003,0.10673853,0.13677982000000002,0.152252605,27.304891,23.957483,280.27013500000004,59.77956150000002,335411.90000000014,65.5531545,59.40017499999999,56.43071849999999,287.97613599999994,11.15147065,236.73179999999996,266.976935,3.1160302000000004,8309.172600000002,125.8907,0.68384648,-0.8553242849999998,-1194.89205,0.0,3.10064245,-0.90865605,-2.5076196000000004,1.1204529820000002,3.13522035,0.26822932,28.23107497275,1.3159379409999998,35.113546500000005,0.14348260499999996,0.2097288625,0.13282929000000004,48.594598600000005,429.5611200000001,85.22630900000001,6.9702401,24.717582,20.0,86.06048000000004,0.16999999999999996,0.6183094250000002,9.476851900000002,0.248365455,-0.470288835,32.368878499999994,9.371415699999996,1427.7842000000005,0.0077901245,13.888795499999999,0.003997642849999999,56.267970999999996,3.1399561,32.5639105,15.337508999999999,37.091951,97.075636,22.1613645,436.92390000000006,413.39467499999984,409.442055,171.50172500000005,351.05532,254.845765,89.50882,81.777621,467.19677,61.89012749999999,1664.62045,248.518175,0.46757591,0.4723181850000001,0.5345569550000001,0.4826003500000001,28.106074,96.9213485,-0.00035156250000000015,3.78600315,1.96056045,29648284.5,1938.85465
42,43,172.0,89.6,50.9,30.0,57.48,730.1,3.2,88.06,1.539999999999992,0.292383015,649.2708849999999,424.377905,93.9536805,240.36959,326.13631000000004,0.0,118.99471,46.001344,33.262543,130.597895,878.3593450000002,0.0,0.0,0.0,524.594915,0.9939260199999996,488.9052,479.60654500000004,4584.6563,546.4937750000001,617.3841100000002,0.607611605,116.137672,0.5071815500000001,44.73351499999999,97.9433465,137.9926,49.90808850000001,55.402955000000006,141.040475,135.04136999999997,8055.133049999998,187.14449999999997,53.20261100000001,0.164233545,370.122555,2.01525795,0.0341537205,126.182685,50.0021645,11.867737,263.91671499999995,500.96460999999994,0.0,0.10981041000000002,364.86959500000006,19.98285335,1.96303785,3096.496,1173706.0,97.0565155,121.90779999999998,2.75967395,2.59537925,364.85759500000006,121.461525,135.39905,432.21510500000005,0.38771765,49.9674305,1.62576065,-1.2775366000000001,0.3998735000000001,558.45744,22.472504,-1.3232159499999998,39.92831149999999,276.708065,0.10385304599999999,0.16011193499999998,0.17557633,26.9887625,23.7770375,265.931015,45.23694300000001,335411.90000000014,65.5531545,76.76585,43.56998400000001,113.03634129999999,14.556475500000001,236.73179999999996,258.49805,3.1161416000000006,4858.78795,128.78036999999998,0.6917088849999999,-0.978107135,-1299.2166,0.0,3.09767775,-0.933355845,-3.1639650999999995,1.597791185,3.0175939499999997,0.276788535,36.260682498250006,0.8329098119999999,38.3305615,0.14910326000000002,0.45251424955,0.14099361499999996,50.46308050000001,482.89840500000014,81.24038700000001,7.4818006,25.412654500000002,20.0,86.06048000000004,0.16999999999999996,0.6248528849999999,9.52599445,0.5115637550000001,-0.364569075,33.76233000000001,12.173204,1856.0195,0.011459343500000002,13.888795499999999,0.0023602058500000003,47.58623599999999,3.1435719000000004,25.0839795,6.499361000000002,24.6739355,96.9323425,31.032089499999994,420.54176,413.58412999999996,410.367225,183.013945,362.87688,253.52217,89.50882,101.7467,462.39033999999987,56.0144855,1510.5941000000007,252.45334,1.1508419600000002,0.4567054250000001,0.524266065,0.4670057900000001,27.546170499999995,106.6573645,-0.00035156250000000015,3.8745883,2.26501825,29475178.0,1883.3361
43,44,179.0,89.5,52.32857142857142,29.085714285714282,58.42285714285714,729.5285714285715,3.2,88.1,1.4000000000000057,0.2852231499999999,650.57849,420.91963,96.94000350000002,240.03778000000003,375.206595,0.0,117.495255,46.0231285,34.80721750000001,135.71002,678.09189,0.0,983.751805,0.448275905,525.3038399999998,0.994352695,500.6887049999999,491.08885999999995,4584.822900000001,298.8117000000001,404.66446,0.612186525,120.63602,0.514859495,45.07196,98.3536415,137.9926,50.4508455,58.1636445,141.113985,135.03261000000003,8098.731400000002,187.14449999999997,56.0910495,0.16336466499999994,364.843485,1.98644925,0.0543329655,126.77138499999998,50.02582400000001,12.008705,271.135625,300.01074500000004,0.0,0.109756555,276.01013500000005,11.3768973,1.8622023,3081.8107499999987,1173706.0,100.644037,121.90779999999998,2.75867595,2.5960390500000003,360.1973050000001,122.332535,135.71777500000002,533.3976749999998,0.38777146,49.9905185,1.57744845,-1.2778522000000003,0.399041435,265.03989,22.7967625,-1.3231603999999997,40.0806395,197.688295,0.106639935,0.13934904499999998,0.154196145,26.5672575,23.24948,273.12882499999995,61.887615,335411.90000000014,71.7319765,58.01430849999999,47.1664,422.68072500000005,11.764843199999998,236.73179999999996,323.92183000000006,3.11602145,6416.312,125.47083499999997,0.6917088849999999,-0.8556231249999999,-1201.62295,0.0,3.09867585,-0.8315533249999998,-3.23700785,1.029138655,3.12219285,0.267299105,25.892094395500003,1.3694197875,39.16015700000001,0.14525547500000002,0.13628331265000002,0.13204268999999996,42.11248723499999,426.670605,85.352871,6.78189765,25.265698500000006,20.0,86.06048000000004,0.16999999999999996,0.6223317300000001,9.3834416,0.41752662,-0.37195485,33.063742999999995,8.814713099999999,1340.3649750000004,0.012317374,8.36113365,0.0019848028,53.3616145,3.142351000000001,29.417893000000007,9.52470545,30.932839,96.98545250000001,18.911966,435.094855,415.63370499999996,411.549485,168.94288499999996,365.323715,254.82967499999995,89.50882,79.12959999999998,468.929165,54.91106600000001,1321.2013000000004,233.989115,0.4625507649999999,0.4645305000000001,0.5326844199999999,0.4708256700000001,26.938416,91.68596900000004,-0.00035156250000000015,3.75457725,2.06626265,29269478.5,1911.5850000000007
44,45,275.0,89.7,53.39999999999999,28.4,59.13,729.1,7.6,88.5,1.2000000000000028,0.280968025,651.2699650000001,419.87350999999995,94.62262249999999,240.171675,373.23879000000005,0.0,123.59581000000004,54.959268,34.907343999999995,135.30074500000003,917.6547400000003,0.0,977.50366,0.0,503.31554500000016,0.9942349,497.41267999999997,486.66640500000017,4587.1487,203.33842,423.63119499999993,0.5985074899999999,109.5381875,0.5022625350000001,45.106542499999996,95.5296855,137.9926,49.399247499999994,59.560848,141.04908,134.933215,7958.4973999999975,187.14449999999997,58.7375635,0.15936692,363.37045,2.00169555,0.053070424000000005,128.34583500000002,49.9834235,11.405432000000001,282.2757900000001,259.8147,0.0,0.11004927500000004,252.64916500000004,11.599754199999998,1.9122815,3066.7244,1173706.0,99.159142,121.90779999999998,2.7513536999999992,2.5920192,358.78269,123.65258,137.10433999999998,517.3719249999998,0.387563495,49.9759455,1.83065075,-1.27134525,0.39841991,180.0589,22.496340000000004,-1.2959645,39.8303135,192.31388500000003,0.10773286,0.13874488999999998,0.15410573500000002,26.251129499999998,23.073782,284.5116000000001,64.3753375,335411.90000000014,72.24934599999997,46.54096300000001,49.624432500000005,358.77790550000014,10.8524013,236.73179999999996,411.497565,3.1172735499999997,7836.957849999999,126.98996999999996,0.6917088849999999,-0.8159498700000002,-1165.43525,0.0,3.10045685,-0.5791059150000001,-2.513793,0.8237987115000001,3.0067594000000013,0.270049075,24.63700621875001,1.6174447,33.951068,0.146558435,0.21250600146000004,0.130557575,36.39044055,410.20426499999996,84.44622199999999,6.472816000000001,25.0038765,20.0,86.06048000000004,0.16999999999999996,0.6135269750000001,9.3305909,0.25692908000000003,-0.44298295,32.261032,7.447604400000001,1507.55485,0.00868488555,13.260467499999999,0.0031607618,55.844516500000005,3.14134495,32.37460149999999,14.223726499999998,36.5348205,97.83098400000002,11.74288175,441.587875,415.40800999999993,411.077935,155.296495,385.586875,254.94017999999997,89.50882,77.80336199999998,468.79976999999985,63.627877500000004,1650.1163000000006,209.51607,0.46883662,0.4636773800000002,0.522188845,0.4909073249999999,26.971155,88.24100100000004,-0.00035156250000000015,3.8473099,2.1271027500000006,29102376.5,1674.9648999999995
45,46,216.0,89.5,53.34285714285714,27.885714285714286,59.13,729.1,8.4,88.3,1.2000000000000028,0.2801457800000001,651.7649299999998,419.265235,90.398135,239.99905000000004,374.58031,0.0,123.01303,53.89483300000002,35.4741775,135.07695,1014.428265,0.0,972.05256,0.0,501.36081500000006,0.9961806950000002,494.567805,485.06673,4478.2035,176.502368,315.793695,0.6152989000000001,111.39197900000002,0.5193776649999999,44.99607100000001,94.50716249999998,137.9926,51.749537,57.397177,141.11935,135.104355,7956.0742999999975,187.14449999999997,56.72512400000001,0.15867267000000002,362.400225,1.9971186,0.05386183600000001,126.68966500000002,49.939965,11.399941499999999,282.45034,220.24677,0.0,0.11021879,242.34174,6.964665149999997,1.94809605,3056.8819999999987,1173706.0,95.9174495,121.90779999999998,2.7483151,2.5896502500000005,357.88510000000014,121.98580500000004,135.20924,533.8999650000001,0.39017602,49.95177299999999,1.74768965,-1.2740518499999998,0.4014623050000001,94.4635535,22.597514500000006,-1.29377685,39.99254150000001,189.95855500000002,0.10833834,0.13218085999999998,0.14646192500000005,25.829624499999998,22.6150075,285.547925,62.33948949999998,335411.90000000014,69.90426599999998,54.7027305,54.19116849999999,420.3782055,10.4213417,236.73179999999996,365.02704000000006,3.1151967999999997,7400.2322,126.63223000000002,0.5937989650000001,-0.82164085,-1176.10395,0.0,3.09736595,-0.7713615149999999,-2.75398095,0.7384942280000001,3.0273011000000003,0.26560608500000005,22.65466022025,1.6994083865,34.588742499999995,0.147559375,0.02569986950000001,0.12465795499999995,51.0626965,413.029485,80.8555735,5.510286200000001,25.4074005,20.0,86.06048000000004,0.16999999999999996,0.61018966,9.18601705,0.36214509999999994,-0.390273605,33.444023,6.38983665,1344.9513950000005,0.0115483965,10.431170000000002,0.0027831138,53.075194,3.1407307,29.736081,11.0255935,32.576296,96.5229885,11.806581,443.42882500000013,415.39567,411.03710999999987,151.35421499999995,378.89653,253.87757,89.50882,77.411261,467.90091999999987,63.882256999999996,1707.5983499999998,200.922465,0.476328235,0.46820191,0.5241730399999999,0.485733925,29.2863255,74.89551100000001,-0.00035156250000000015,4.03095405,2.1746525000000005,28881570.5,1874.7731000000006
46,47,286.0,89.6,53.3,27.5,59.13,729.1,3.8,88.3,1.2999999999999972,0.28754683000000003,651.82154,422.919845,90.34577199999998,240.063955,326.812235,0.0,119.79865500000002,55.00634400000001,34.5890825,135.9959,503.68923499999994,0.0,972.35076,0.0,520.341445,0.99559084,491.93024499999984,481.34666999999985,4577.6246,514.9606200000001,688.7119050000001,0.610976805,116.562335,0.52205334,45.078192,95.44970550000001,137.9926,51.315381,58.96301600000002,141.04686999999996,134.95166999999998,7968.089450000001,187.14449999999997,57.3261795,0.161960505,367.867285,1.98820365,0.044581333500000014,128.84681499999996,49.974645,11.747023,282.3802050000001,445.55195,0.0,0.10985202,339.16882000000004,16.56663015,1.92996665,3050.751000000001,1173706.0,64.045132,121.90779999999998,2.75467835,2.5923741,363.330035,123.873525,137.60144499999998,425.741915,0.387698555,50.031431500000004,1.40201615,-1.27143785,0.399477585,499.6546500000002,22.343096,-1.3035653500000004,40.1228325,267.54757000000006,0.105328665,0.154627445,0.17045553500000002,25.513496000000004,22.754807,284.92674,60.660315,335411.90000000014,69.472567,56.998801500000006,49.09133650000001,153.331762,11.768710000000002,236.73179999999996,396.9111,3.1193823000000007,6779.474249999998,125.98349,0.6253821649999999,-0.85295587,-1176.19545,0.0,3.09834375,-0.6696701050000002,-1.91426845,1.6187143350000004,3.0624200000000004,0.276233545,40.4784797155,0.8061415924999998,36.590672,0.15051297,0.04975773,0.13646501,53.87721650000001,473.71405,80.39414350000001,6.6964451,25.216390000000004,20.0,86.06048000000004,0.16999999999999996,8.68304,1.5831107,0.139271415,-0.60023223,33.143806000000005,10.16635515,1655.51085,0.008371098300000001,18.393663,0.00422690605,18.161544,0.021061029,17.1971745,11.0255935,31.639545000000002,96.552411,27.7838875,431.016025,414.42409,410.56421999999986,166.86532499999996,362.957185,254.810375,89.50882,96.94653050000001,457.63130500000005,52.785363,1088.69225,251.73758,0.46442346,0.4775476449999999,0.516088625,0.469564825,27.57387,74.89551100000001,-0.00035156250000000015,4.0289735,2.32635805,28702256.5,1904.94925
47,48,209.0,90.0,54.15714285714286,25.95714285714286,59.13,729.1,8.6,88.8,1.2000000000000028,0.285253945,650.24263,419.4106,91.15877400000002,239.83563000000004,317.81245499999994,0.0,119.84615,55.008143000000004,36.7729895,136.40582999999998,653.4310650000001,0.0,1003.2058599999997,0.0,511.04755499999993,0.993154475,487.76068,477.57945,4517.874099999999,491.86632500000013,699.05813,0.60770688,110.98620749999999,0.5109286049999999,44.976681000000006,92.8985455,137.9926,50.019907,58.195743500000006,140.97708000000003,135.11751000000004,7901.6685499999985,187.14449999999997,58.088420000000006,0.158417775,362.10210500000005,1.98060545,0.059221117,127.95834,49.99691250000001,11.624507,294.240795,458.631655,0.0,0.110671355,306.455595,20.50757895,1.8710745999999998,3048.760000000001,1173706.0,76.46268549999998,121.90779999999998,2.747097950000001,2.5885042,357.93716499999994,123.82427,136.47324000000003,540.838845,0.38714626,50.008375,1.6281705,-1.2739590500000002,0.40032228,453.35297000000014,22.364651,-1.3024900499999998,39.702438,268.15569500000004,0.10623929,0.154810685,0.17016766500000002,28.948849499999998,22.414232000000002,296.03022999999996,63.80337299999999,335411.90000000014,72.70748900000002,54.19565350000001,54.381131,118.951196,10.027037149999998,236.73179999999996,308.41547,3.1120183,6410.991499999999,127.03057,0.42033659,-0.7981992400000001,-1155.2096,0.0,3.09436415,-0.7689145249999998,-2.5728202,1.4261654365,3.09929575,0.2739545200000001,28.935948250000006,0.9959728975,38.886895,0.15245933500000006,0.04404830500000002,0.139896925,56.70186750000001,460.611955,80.726674,6.511924449999998,24.7655825,20.0,86.06048000000004,0.16999999999999996,0.25182319,9.2047586,0.259950485,-0.46153496,33.297131500000006,10.380862550000002,1250.8257500000002,0.00821971,12.6232365,0.00261765125,13.269517,0.14522445,11.809885,11.0255935,33.261123500000004,93.5892285,27.5238195,446.50265500000006,415.60156500000005,411.5058800000001,166.72392000000005,364.335315,254.61386,89.50882,82.0266455,460.17649999999986,58.90781449999999,1316.25215,248.587755,0.468595615,0.46319483,0.51566218,0.4786696450000001,26.624467000000006,90.57155149999998,-0.00035156250000000015,3.992197,2.3908362000000003,28481974.0,1925.68325
48,49,264.0,90.2,54.8,24.8,59.13,729.1,7.0,89.1,1.1000000000000083,0.28229917000000004,649.77774,418.21555,93.92085,239.950175,370.444435,0.0,118.502595,55.008644499999996,34.964799500000005,136.17987,284.8948000000001,0.0,1020.7480499999997,0.0,520.32575,0.99523507,481.77059,472.03058500000014,4561.4338,263.238855,445.57465,0.6123129749999998,112.76057500000002,0.512483935,44.9273575,96.713601,137.9926,51.630187,58.9475795,141.03777,134.99043999999998,8001.7055500000015,187.14449999999997,57.01232950000001,0.16058188999999998,360.57691,1.9998799000000005,0.06621498399999999,126.981245,50.02148100000001,12.003968999999998,281.480005,272.58434500000004,0.0,0.109884005,269.43764500000003,8.354217900000002,1.85888785,3038.718599999999,1173706.0,89.0848965,121.90779999999998,2.7538671500000005,2.59313065,356.4435600000001,122.65778000000005,135.213005,561.9426900000001,0.38782861,50.035629,1.76146425,-1.2724018999999998,0.3986826250000001,191.447428,22.217435500000004,-1.2990791000000002,40.17359149999999,188.460365,0.10730707,0.13317361,0.148308675,29.914561,21.942160999999995,282.1978,59.035695,335411.90000000014,71.6019835,60.60664849999999,47.36444700000001,331.71517660000006,10.49959695,236.73179999999996,296.09590499999996,3.1179555999999997,4640.19385,115.5502,0.5697444399999999,-0.75083089,-1112.5916000000002,0.0,3.09181345,-0.4736308850000001,-2.5369293,0.7775076969999999,3.1072414,0.266721085,18.726088795000006,1.6401994135000002,40.4551275,0.14318046999999998,0.28739159550000004,0.12697914000000002,46.8661885,418.47899,84.757304,5.589579349999998,25.572938,20.0,86.06048000000004,0.16999999999999996,7.426495,1.57122845,0.20062930499999995,-0.4970378649999999,32.13638050000001,7.029493649999997,1451.2892499999996,0.0082608939,13.593214999999999,0.0030895183000000004,54.9563795,3.138634,31.20081750000001,16.203167,37.9116315,93.942011,15.174223999999999,445.9076,415.75018,411.52045000000015,153.51196499999998,385.84932,265.87208,89.50882,78.3034575,468.40544500000004,44.21647400000001,674.9629950000002,228.45261000000002,0.46803962,0.4469143649999999,0.52228217,0.4795592499999999,26.52793,77.73801649999999,-0.00035156250000000015,3.873797650000001,1.95154995,28329955.0,1694.1324499999996
49,50,132.0,89.6,57.44285714285715,22.285714285714285,57.87857142857143,727.3285714285713,4.2,88.6,1.0,0.2822316,648.1439349999998,417.63589,91.90996099999998,240.00572999999997,371.40140000000014,0.0,118.66169499999998,54.98489250000001,34.9012245,135.62625999999997,408.310905,0.0,1036.7312,0.0,529.8442400000001,0.99360883,479.386945,470.15281,4566.2136,214.15098500000002,367.87868,0.6118312650000001,118.32086499999998,0.5103608100000001,44.79433350000002,96.505748,137.9926,50.7218425,60.15770449999999,140.99445499999996,135.018435,7997.00425,187.14449999999997,57.278228000000006,0.15974746,360.05875,1.99479285,0.0719687655,127.38389,50.0132785,12.0464185,272.32279500000004,249.53419,0.0,0.109852485,249.004325,7.803246600000001,1.8144762,3023.962,1173706.0,104.76567300000002,121.90779999999998,2.75455055,2.5948029999999997,355.41055,123.04092999999996,135.535075,561.9426900000001,0.38685944,50.01648250000001,1.7216985500000004,-1.2753495,0.39971189,91.71295825,22.254258,-1.31565195,40.1039695,178.360605,0.10747022000000002,0.13527924500000002,0.14931344999999996,28.085822,21.467891500000007,273.331815,55.04771,335411.90000000014,72.586548,51.673732,37.942783,506.75924149999986,10.91846785,236.73179999999996,237.54426000000004,3.1158912,4102.43195,118.63978,0.6931667550000001,-0.756070455,-1122.3137499999998,0.0,3.0958577499999995,54.00518899999999,-2.8338271,0.8316268455,3.0895702000000003,0.262425415,19.6377682685,1.591837735,41.987590000000004,0.14473994999999998,0.2924394200000001,0.12716374500000002,21.80810136,409.320245,82.53377649999999,5.192893449999999,25.340208999999998,20.0,86.06048000000004,0.16999999999999996,5.60715285,1.5480006000000002,0.348423235,-0.40897129,30.048259499999997,6.784163549999998,1198.3906149999998,0.009785550349999998,11.1029685,0.0021925608500000006,53.07862650000001,3.1394631,30.593827500000003,12.611102,31.5703315,98.784552,15.6768265,443.14142500000014,415.70446,411.07181500000013,166.45616,398.98601500000007,269.0839050000001,89.50882,77.51552650000002,467.93104000000017,46.29641700000001,846.6957199999999,206.477725,0.4711548150000001,0.46660724,0.5248965099999999,0.48538154,26.218177500000003,78.00392250000002,-0.00035156250000000015,3.96091485,2.03582105,28132773.5,1678.3135000000002
50,51,221.00000000000003,89.6,59.49999999999999,20.4,56.94,726.0,4.8,88.42,1.1799999999999926,0.27109036,650.2044549999999,419.002885,92.23514099999998,240.035775,375.16721000000007,0.0,117.48718500000001,54.9642775,34.73040099999999,136.17791499999998,502.35115000000013,0.0,1046.40965,0.159394015,520.2953799999998,0.99520688,480.72189000000003,471.708455,4584.476199999999,152.51331349999995,310.14643,0.6119618499999999,117.71765500000001,0.51557606,44.7845955,97.90755750000002,137.9926,51.5241115,58.36960849999999,141.10821,134.953125,7656.657200000002,187.14449999999997,54.98753800000001,0.16373513999999995,361.15444500000007,2.00460165,0.07426541600000001,126.36279499999998,50.03428550000002,12.272591499999995,268.02954,213.74778,0.0,0.10999385,249.93797000000004,9.178744300000002,1.95686135,3010.931149999999,1173706.0,69.65004300000001,121.90779999999998,2.7598365,2.596093600000001,356.556475,121.783585,134.528125,561.9426900000001,0.3889647399999999,50.00926850000001,1.6056460499999996,-1.2753867,0.3999709000000001,45.00996685,22.4053325,-1.3193413499999995,40.1086165,178.80414,0.10779035499999998,0.13949428,0.15394854,24.262856000000006,21.143338,268.850745,52.69075899999999,335411.90000000014,73.0079355,67.36500600000001,27.566413,524.2016090000002,12.04083405,236.73179999999996,258.852325,3.1168381999999992,5063.95575,119.91241000000002,0.6397213800000001,-0.753403615,-1123.6111,0.0,3.1031897999999996,6.035028099999997,-3.03749395,0.7768212354999999,3.0118984500000003,0.26599909,18.376576967000002,1.6562661199999995,47.398737,0.14484742,0.1065419975,0.12897588,30.858661549999994,422.07576499999993,82.5096215,5.0939726,25.645306000000005,20.0,86.06048000000004,0.16999999999999996,-1.2541989,9.16143655,0.38818052,-0.4001838700000001,31.80054350000001,6.498106299999999,1345.1718849999995,0.012536631999999995,9.690972399999998,0.0017970898499999996,50.8301975,3.13980025,26.432906,11.7327575,33.028614000000005,95.7416475,7.621203200000001,444.39399,416.69748999999985,412.260075,155.51500499999997,385.66676,269.23397,89.50882,77.632083,478.21299000000005,46.0395135,1018.7153,211.765865,0.468837175,0.450511695,0.5260087999999999,0.47681485,26.6311825,87.47609150000001,-0.00035156250000000015,3.94472435,2.0358917,27989375.0,1617.2399
51,52,126.0,90.1,58.52857142857143,20.17142857142857,56.94,726.0,3.2,88.69999999999997,1.4000000000000057,0.2707709300000001,649.007065,419.2752650000001,88.651546,240.187765,376.17739,0.0,119.41290500000001,55.0138395,34.156448,135.06786499999998,693.44329,0.0,1057.4690999999998,0.0,562.1714749999999,0.99366353,419.95320999999996,411.61875,4498.14205,175.79216499999998,344.45875999999987,0.6113777699999999,115.329975,0.51384561,42.839690999999995,101.064133,137.9926,53.8490735,59.946488499999994,141.13735000000003,135.23695500000002,7654.5618,187.14449999999997,57.68453150000001,0.15993321500000002,362.4777599999999,2.01692155,0.06131717900000001,127.98268500000002,50.00878900000001,11.440836999999998,266.04592999999994,220.18335,0.0,0.110192455,233.821075,9.516792,2.0244009,2988.801,1173706.0,102.769438,121.90779999999998,2.7488815,2.58881355,357.41492999999997,123.55417999999996,136.685365,562.4586349999998,0.387604135,50.019088,1.66782495,-1.2707333999999997,0.40138088,66.91385635,22.650308499999998,-1.2973734,40.003592499999996,177.84797000000003,0.10783457499999996,0.136799045,0.151846345,29.462343000000004,20.782566000000006,268.10895500000004,62.46996499999999,335411.90000000014,72.71920650000001,51.894482,51.0989215,287.40737599999994,13.42471,236.73179999999996,187.31947,3.1144999,6167.922649999999,77.95297299999999,0.588351465,-0.76821795,-1123.957,0.0,3.0969097500000005,-0.36148265,-2.7452861500000005,0.8434416935,2.9669415000000003,0.266877515,19.63573434825,1.58463556,42.830405,0.14618422999999994,0.10076726699999997,0.13215754500000002,30.551195425,407.13677000000007,79.96825800000002,4.99709345,24.664159,20.0,86.06048000000004,0.16999999999999996,-1.2568499000000002,8.9956561,0.31732985,-0.4679532249999999,31.919017499999995,6.56948875,1285.821955,0.013874331,12.105958500000002,0.0023661435000000004,52.53082199999999,3.13771375,29.961378999999997,13.111633,32.942712,95.3569645,15.2465185,440.97278499999993,416.85446500000006,412.23915,164.86445999999995,391.838635,269.89641,89.50882,76.85017349999998,481.41937,58.57933950000002,1536.4834500000004,195.94071499999998,0.46637083,0.460413745,0.521855325,0.4751835950000001,26.966117,40.32365349999999,-0.00035156250000000015,4.110070200000001,2.08958475,27755370.5,1848.71215
