,sulfur_content,x13,x24,x25,x26,x32,x35,x36,x37,x41,x53,x76,x95,x96,x107,x135,x158,x170,x175,x186,x195,x202,x207,x257,x275,x282,x295,x306,x351,x352
10,85.0,0.0,1489.9371500000002,0.0,1243.3777999999998,482.09384000000006,399.280125,393.13784500000014,5052.58755,104.064185,7237.7653999999975,277.98619499999995,4532.617999999999,1173706.0,53.62935450000001,0.0,-0.376650375,335411.90000000014,490.54620449999993,86.10774599999998,8434.9673,-1178.3883,20.235590355000006,1550.7887000000005,54.33888199999999,15.216838000000001,322.24619,2629.75335,37045177.5,843.3622600000001
11,117.0,0.0,2305.763200000001,0.0,1178.51965,510.3672,397.147,390.73031000000003,6167.5641,100.604301,7235.113350000001,282.25052999999997,4492.501350000001,1173706.0,54.32129749999999,0.0,-0.37855232,335411.90000000014,321.758154,92.21496249999998,13886.3605,-1174.02315,23.6487975,1416.0260500000006,55.40766950000001,15.326863,322.490495,3123.31035,36915420.0,1294.73915
12,103.0,0.0,2305.763200000001,0.0,0.0,581.5890350000002,417.87687500000015,410.4156550000001,4502.278349999999,98.870778,7229.65355,275.82038,4409.913,1173706.0,54.82410400000001,0.0,-0.378168625,335411.90000000014,145.02483149999995,91.4786085,19266.193,-1162.34725,23.92438665,1157.8795700000005,57.49768099999999,19.735127,302.524505,3123.31035,36599601.0,1469.9372999999994
13,83.0,0.0,2305.763200000001,0.0,0.0,491.06427,420.0646,412.635705,4514.63505,98.74270250000002,7232.7548,270.77664000000004,4388.078799999998,1173706.0,48.879997,2.4646149,-0.37900835,335411.90000000014,376.67373,95.803692,18514.826,-1202.7268,50.109562,1531.5085,56.65841350000001,15.012456,299.18162,3123.31035,36476511.0,1422.0176500000002
14,121.0,0.0,1914.8832,0.0,0.0,519.353855,424.07148000000007,417.31741,4526.5729999999985,107.659597,7224.941250000003,271.76899999999995,4145.3690000000015,1173706.0,55.490851,21.187749000000004,11.344180499999998,335411.90000000014,244.03548155,112.13893000000004,14580.995,-1196.85075,41.6812395,1389.34615,55.293409999999994,12.934313,344.38345,2871.16485,36068044.0,1471.1011
15,115.0,0.0,1437.5143999999998,0.0,0.0,523.88905,422.2704,414.65911,4581.6383,103.53142100000002,7225.799100000001,264.39658,4001.6989999999987,1173706.0,69.73174300000001,29.513720000000006,17.565600500000002,335411.90000000014,647.44716125,98.7254005,11707.312500000002,-1210.8565999999996,53.94699999999999,1629.3744500000007,55.060828,14.285446000000002,352.1098,2539.6368,35816125.5,1336.23465
16,77.0,0.0,1785.1481499999998,0.0,0.0,520.3064699999999,422.404775,414.63937000000004,4546.96265,104.3729,7206.620950000001,266.24026999999995,3958.55455,1173706.0,54.549868000000004,48.041722,22.231665,335411.90000000014,393.5464865,108.72723,14668.185499999998,-1200.1120500000004,18.326385,1582.4009,54.5048475,12.9074085,349.31662000000006,2793.1915,35617321.5,1353.7355000000002
17,108.0,0.0,1945.4543,0.0,0.0,538.8558700000002,422.6477,415.248795,4540.058650000001,103.28869749999998,7209.13955,253.02711,3840.054000000001,1173706.0,52.94875450000001,29.615523499999995,28.453085500000004,335411.90000000014,423.95474935,98.0904465,10719.475,-1204.20735,-0.48698202,1522.31815,52.31420849999999,12.442296000000002,369.131765,2632.10265,35343544.0,1412.00145
18,98.17,0.0,1682.8543500000005,0.0,0.0,524.6294300000002,424.603925,416.515495,4475.5709000000015,103.530525,7208.487999999998,262.85521000000006,3826.2779,1173706.0,55.22283700000001,49.46001439999999,31.537873,335411.90000000014,174.47876100000005,89.63603599999998,11111.441,-1172.1052499999996,46.22572750000001,1621.4743499999993,55.8221865,17.704634499999994,365.1364750000001,2453.762300000001,35221922.5,1479.8209
19,117.0,0.0,1338.5641500000004,0.0,0.0,530.8308499999998,424.521905,417.1645050000001,4549.13365,100.2981895,7211.7012,270.362995,3815.8421499999986,1173706.0,56.583409499999995,110.15201150000004,33.1191515,335411.90000000014,55.8396939,84.238668,10659.4535,-1167.5212499999998,46.22572750000001,1602.7704,53.331385499999996,13.8089675,357.4089,2399.0570999999995,35154110.5,1453.0124000000005
20,111.0,0.0,1723.81835,0.0,0.0,507.10539499999993,424.21134000000006,415.90105499999993,4500.7443,102.0521715,7349.6061,265.59854,3776.0629,1173706.0,55.641746499999996,80.55554550000002,40.8764845,335411.90000000014,334.60277235,87.38209750000001,10761.126500000002,-1130.37225,48.943455500000006,1591.8619,53.98799750000001,18.146124,366.62661000000014,2534.3664,34807983.0,1384.8156
21,57.0,0.0,1787.39935,0.0,0.0,505.11803499999985,423.81357999999983,416.03985500000016,4511.954400000001,103.1444325,7676.01045,267.866345,3762.9716999999987,1173706.0,53.1149225,33.2934035,44.00663700000001,335411.90000000014,47.14643115,85.28888549999998,11233.6095,-1137.8358,61.277198999999996,1344.279755,52.71744750000001,14.2181405,372.06591000000003,2594.7601000000004,34678032.5,1352.29255
22,148.0,0.0,1175.81905,0.0,0.0,508.610305,428.73584000000005,420.42688,4583.71595,101.1764435,7689.0945500000025,275.07868500000006,3726.945000000001,1173706.0,105.98003,129.7441345,50.228055,335411.90000000014,195.94116030000004,165.72331499999999,12971.5015,-1188.1664999999996,-0.36782585549999997,1574.1021500000006,53.5056395,37.61726700000001,361.22596,1988.7275500000005,34407167.5,1321.72725
23,131.0,0.0,1798.8483499999998,0.0,0.0,507.49619999999993,431.1768649999999,422.56698499999993,4618.4672500000015,101.9994445,7683.42375,257.238215,3699.804999999999,1173706.0,91.7381565,104.2959045,54.89411900000001,335411.90000000014,339.28634125,148.50508999999997,13576.4765,-1188.8532,-1.4673992,1513.8585,50.388384,32.8566985,374.571375,2409.9704,34199259.5,1411.7760999999994
24,222.0,0.0,1691.2023500000007,0.0,0.0,501.17589,490.436935,480.892715,4596.4395,101.695763,7691.025149999998,261.635665,3668.678,1173706.0,90.323417,129.63462900000002,61.11554149999999,335411.90000000014,290.0671185,160.16650499999997,16896.992000000002,-1221.99835,-0.29005393,1789.3343999999993,51.38705150000001,33.1582,367.60356,2476.1815,33912314.5,1275.595
25,125.0,0.0,1451.90785,0.0,0.0,515.951715,490.58181499999984,480.8049,4651.5628000000015,100.972112,7698.998399999999,267.01147000000003,3640.629,1173706.0,95.014369,159.36463985,65.78160449999999,335411.90000000014,267.0600969999999,171.13810999999995,13073.441,-1198.6773,-1.4023138000000002,1674.5634000000002,51.377185499999996,35.350798499999996,368.45143999999993,2257.92565,33695766.5,1301.9598999999996
26,156.0,0.0,1561.7008499999995,0.0,0.0,519.03951,493.35091500000016,483.540485,4564.50455,107.6634375,7689.585949999999,261.56933,3608.46,1173706.0,101.996549,134.3951275,72.00302950000003,335411.90000000014,412.1634375,186.220665,13898.456500000006,-1178.89205,-0.6548731000000002,1685.5483999999994,55.28743699999999,34.56649649999999,374.746705,2289.40125,33411452.5,1374.4889
27,170.0,0.0,1615.1985,0.0,0.0,514.5043099999998,493.198445,482.16564499999987,4533.7025,117.476625,7688.7019999999975,272.118635,3578.2189999999987,1173706.0,100.495663,156.52243,76.669096,335411.90000000014,323.57805695,213.1634,19637.119500000004,-1146.1690999999996,15.565152799999995,1574.0821,56.89551999999999,40.356061499999996,362.52964,2459.59185,33193829.5,1384.55025
28,206.0,0.0,1395.3826500000002,0.0,0.0,513.6367750000002,496.19667999999984,485.739475,4598.02005,108.224044,7695.3380000000025,269.070085,3529.813000000001,1173706.0,94.1293445,273.845575,82.890511,335411.90000000014,301.69084435,207.693365,13035.724000000002,-1200.4272999999996,-7.697356199999999,1533.60025,55.63073900000001,34.3873135,376.70425000000006,2011.8328999999994,32912428.0,1383.29675
29,185.0,0.0,1421.4450000000006,0.0,0.0,508.39744499999983,496.532605,486.568825,4615.06575,109.2532335,7707.6349,268.020415,3491.699,1173706.0,95.683591,241.283397,87.55656899999997,335411.90000000014,190.9962663,314.4863499999999,13538.815,-1221.2403,-7.514000300000001,1607.0926499999994,51.7875095,29.204665500000004,362.37788,2130.5576,32703051.0,1297.66515
30,172.0,0.0,1232.2201499999996,0.0,0.0,523.5835,493.997845,483.18259000000006,4564.503450000002,112.48848000000001,7704.071600000001,275.78408499999995,3442.226000000001,1173706.0,92.2454775,268.216855,93.7779945,335411.90000000014,332.7079495,210.82178,14776.611500000005,-1156.79685,22.0279755,1540.56075,57.83549250000001,37.0666245,365.29379000000006,1278.6384650000002,32421584.5,1387.2771
31,133.0,0.0,1554.96185,0.0,0.0,526.7617799999998,493.6798600000001,483.29888,4562.2682,109.71075000000003,7713.23465,265.95688,3395.90965,1173706.0,90.925147,282.536515,88.49115549999998,335411.90000000014,218.7925472,205.394745,15656.717,-1189.23985,30.127085,1672.8805,55.78121949999999,35.208643,371.44932,2306.80345,32221687.0,1422.2198000000005
32,189.0,0.0,1440.2242,0.0,0.0,516.0209400000001,494.024855,484.3103550000001,4611.0522,111.72275,7689.623,271.717685,3304.444000000002,1173706.0,94.13366700000002,300.23995,69.89944249999999,335411.90000000014,340.3270675,253.179295,15186.372,-1208.0584999999996,12.21269115,1717.1932500000007,53.73158299999999,32.120788,373.582635,2282.5253,31952889.0,1273.5891
33,144.0,0.0,1358.41305,0.0,0.0,521.3946899999999,492.98237499999993,483.10058499999985,4570.5396,113.28933,7701.443699999998,273.894865,3277.5939999999987,1173706.0,91.109493,315.26949,55.95565750000001,335411.90000000014,329.3941410000001,214.744375,15216.1375,-1194.7497499999995,49.0707355,1601.16495,55.13848,33.760574500000004,358.080865,2168.135,31752907.0,1348.2893
34,210.0,0.0,1646.94595,0.0,0.0,521.5520750000002,493.52725000000015,483.80905,4596.746950000002,112.18487000000002,7704.989800000001,270.00669000000005,3240.1299999999987,1173706.0,105.09693999999999,299.165715,37.36394050000001,335411.90000000014,302.0262865,244.90562000000003,18909.388000000006,-1223.54495,57.6000855,1720.3875,52.777648,28.194065500000004,362.1421449999999,2415.5578499999992,31495685.5,1315.28865
35,137.0,0.0,1353.1861,0.0,0.0,519.650825,491.12628999999987,481.30546,4574.511200000001,115.732005,7706.340749999998,264.020555,3216.8132000000005,1173706.0,107.50900349999999,323.05417,29.93929450000001,335411.90000000014,397.54941395,252.77478500000007,12773.447000000002,-1207.2548,54.268651,1528.34505,52.405286,28.40851450000001,371.317025,2100.68995,31302926.0,1450.9227500000006
36,168.0,0.0,1084.8624999999997,0.0,0.0,550.1196199999998,491.09691,480.752095,4565.3272,113.521315,7697.85885,280.028155,3183.3969999999986,1173706.0,104.2634995,341.151535,29.517791500000005,335411.90000000014,341.37978655,248.67826499999995,12355.28,-1196.9983500000005,-7.700024800000001,1637.16325,56.23770249999999,32.0807945,373.29939,1895.28405,31054287.0,1351.68205
37,154.0,152.35724,1051.6862,0.0,0.0,564.41309,489.9533,480.1843599999999,4570.1413,117.45026100000004,7698.258049999998,285.247535,3165.813000000001,1173706.0,108.12905,221.1257725,29.2016615,335411.90000000014,109.35970015,255.468635,12449.0365,-1221.4589999999996,-7.718604950000001,1616.31875,56.235385999999984,32.417248,353.283875,1839.5867,30868029.0,1292.6967999999995
38,230.0,0.0,557.6240700000002,0.0,0.0,571.33675,510.10237500000005,499.6079199999999,4541.7849000000015,114.83760149999998,8000.21045,270.17477,3143.5040000000013,1173706.0,72.47688099999998,306.33308499999987,28.4640295,335411.90000000014,195.338639,181.895395,2447.0575,-1241.92095,-1.1056943849999998,1948.5739499999993,54.5641005,29.551781000000005,362.08596,1184.58505,30396380.0,1516.7483000000002
39,236.0,0.0,468.6081849999998,0.0,0.0,591.15652,489.4002549999999,479.55346,4593.580650000001,118.34940950000002,8005.411600000001,272.19633500000003,3128.987999999999,1173706.0,76.16355949999998,284.0530849999999,28.042524,335411.90000000014,189.3040805,255.49941000000004,719.7581449999999,-1211.7521000000004,-0.5540722650000001,1634.03275,57.21732499999998,32.88089400000001,370.077765,1063.2977199999998,30123677.0,1621.7866
40,236.0,0.0,1051.181705,0.0,0.0,578.4466850000001,494.15667,483.2306699999999,4491.58785,114.82966,8390.789850000001,263.23425000000003,3117.7229999999986,1173706.0,104.1942875,280.90129,27.72639650000001,335411.90000000014,192.779702,208.861855,3022.20425,-1176.76025,-1.0726517599999998,1873.10115,57.6814125,41.162744,364.8412,1790.23965,29912048.0,1678.59795
41,204.00000000000003,0.0,851.7677950000003,0.0,0.0,518.3191850000002,485.95840499999997,476.0103249999999,4557.078000000001,118.03967950000003,8098.122450000003,278.598875,3102.3772000000013,1173706.0,103.60293850000001,272.61896,27.304890999999998,335411.90000000014,287.97613599999994,266.976935,8309.172600000002,-1194.89205,-0.90865605,1427.7842000000005,56.267971,37.091951,351.05532,1664.62045,29648284.5,1938.85465
42,172.0,0.0,878.3593450000003,0.0,0.0,524.594915,488.9052,479.606545,4584.6563,116.137672,8055.133049999998,263.91671499999995,3096.4959999999996,1173706.0,97.0565155,558.45744,26.9887625,335411.90000000014,113.0363413,258.49805,4858.78795,-1299.2166,-0.933355845,1856.0195,47.58623599999999,24.673935500000002,362.87687999999997,1510.5941000000007,29475178.0,1883.3361
43,179.0,0.0,678.09189,0.0,983.7518050000001,525.3038399999998,500.68870499999986,491.08886,4584.822900000001,120.63602,8098.731400000002,271.135625,3081.8107499999987,1173706.0,100.644037,265.03989,26.5672575,335411.90000000014,422.68072500000005,323.92183000000006,6416.312,-1201.62295,-0.8315533249999998,1340.3649750000004,53.3616145,30.932839,365.323715,1321.2013000000004,29269478.5,1911.5850000000007
44,275.0,0.0,917.6547400000003,0.0,977.50366,503.31554500000016,497.41268,486.66640500000017,4587.1487,109.5381875,7958.4973999999975,282.27579000000014,3066.7244,1173706.0,99.159142,180.0589,26.2511295,335411.90000000014,358.77790550000014,411.497565,7836.957849999999,-1165.43525,-0.5791059150000001,1507.55485,55.84451650000001,36.5348205,385.586875,1650.1163000000006,29102376.5,1674.9648999999995
45,216.0,0.0,1014.428265,0.0,972.05256,501.36081500000006,494.56780499999996,485.06673,4478.2035,111.39197900000002,7956.0742999999975,282.45034,3056.8819999999987,1173706.0,95.9174495,94.4635535,25.8296245,335411.90000000014,420.3782055,365.02704000000006,7400.2322,-1176.10395,-0.7713615149999999,1344.9513950000005,53.075193999999996,32.576296,378.89653,1707.5983499999998,28881570.5,1874.7731000000006
46,286.0,0.0,503.689235,0.0,972.3507599999999,520.341445,491.93024499999984,481.3466699999999,4577.6246,116.562335,7968.089450000001,282.3802050000001,3050.751000000001,1173706.0,64.045132,499.6546500000002,25.513496000000004,335411.90000000014,153.331762,396.9111,6779.4742499999975,-1176.19545,-0.6696701050000002,1655.51085,18.161544,31.639545,362.957185,1088.69225,28702256.5,1904.94925
47,209.0,0.0,653.4310650000001,0.0,1003.2058599999997,511.04755499999993,487.76068,477.57945,4517.874099999999,110.9862075,7901.668549999998,294.240795,3048.760000000001,1173706.0,76.46268549999998,453.35297000000014,28.9488495,335411.90000000014,118.951196,308.41547,6410.991499999999,-1155.2096,-0.7689145249999998,1250.8257500000002,13.269517,33.261123500000004,364.335315,1316.25215,28481974.0,1925.68325
48,264.0,0.0,284.8948000000001,0.0,1020.7480499999997,520.32575,481.77059,472.03058500000014,4561.4338,112.76057500000002,8001.705550000002,281.480005,3038.718599999999,1173706.0,89.0848965,191.447428,29.914561,335411.90000000014,331.71517660000006,296.095905,4640.19385,-1112.5916000000002,-0.4736308850000001,1451.2892499999994,54.956379500000004,37.9116315,385.84932000000003,674.9629950000002,28329955.0,1694.1324499999994
49,132.0,0.0,408.310905,0.0,1036.7312,529.8442400000001,479.386945,470.15281,4566.2136,118.32086499999998,7997.00425,272.32279500000004,3023.962,1173706.0,104.76567300000002,91.71295825,28.085821999999997,335411.90000000014,506.7592414999999,237.54426000000004,4102.43195,-1122.3137499999998,54.00518899999999,1198.3906149999998,53.07862650000001,31.5703315,398.98601500000007,846.6957199999998,28132773.5,1678.3135000000002
50,221.00000000000003,0.0,502.3511500000001,0.0,1046.40965,520.2953799999998,480.72189,471.70845499999996,4584.476199999999,117.717655,7656.657200000002,268.02954,3010.931149999999,1173706.0,69.65004300000001,45.00996685,24.26285600000001,335411.90000000014,524.2016090000002,258.852325,5063.95575,-1123.6111,6.035028099999997,1345.1718849999995,50.8301975,33.028614000000005,385.66676,1018.7153,27989375.0,1617.2399
51,126.0,0.0,693.44329,0.0,1057.4690999999998,562.1714749999999,419.95321,411.61875,4498.14205,115.329975,7654.5618,266.04592999999994,2988.801,1173706.0,102.769438,66.91385635,29.462343000000004,335411.90000000014,287.40737599999994,187.31947,6167.922649999999,-1123.9569999999999,-0.36148265,1285.8219550000001,52.53082199999999,32.942712,391.838635,1536.4834500000006,27755370.5,1848.71215
52,199.0,0.0,507.017725,0.0,1068.7488500000004,531.9169300000002,426.445925,418.12348,4530.369899999999,119.206275,7506.790400000001,272.3476050000001,2973.050000000001,1173706.0,113.91397999999997,62.742807000000006,30.046246999999994,335411.90000000014,474.13385849999986,194.91516000000001,5900.1519,-1155.759,39.534268,790.327125,52.08546550000001,10.6836425,392.05681,1276.1159999999998,27603723.0,2314.1946000000007
53,144.0,0.0,132.65073999999998,0.0,1057.97925,531.4706749999998,423.23044,414.025225,4514.422250000001,109.92663799999998,7500.100150000001,275.7981199999999,2954.8530000000014,1173706.0,120.493095,82.270494,28.576185,335411.90000000014,411.3012625,201.005505,6245.07225,-1123.1938999999998,39.534268,1294.3272149999998,57.21092700000001,18.2753025,383.13180500000016,521.3735250000002,27357667.0,1222.6631000000002
54,101.0,0.0,348.311795,0.0,1090.9353500000002,535.6090399999998,424.018085,416.387505,4501.99235,115.33724499999997,7511.682250000003,266.23572,2940.410000000001,1173706.0,101.210886,80.84791595,27.473636,335411.90000000014,360.09791350000006,183.24372,4508.480250000001,-1164.9776500000005,41.26612949999999,603.2132799999998,51.80731700000001,9.66441885,387.28752,1026.01475,27180075.0,2162.3110500000007
55,168.99999999999997,0.0,457.235045,0.0,1051.3931,578.5781199999999,422.77911000000006,414.53332500000016,4493.0313,108.18641499999998,7500.57405,270.82150500000006,2921.199,1173706.0,111.24239000000004,89.00559489999998,20.06534,335411.90000000014,164.22636265,196.70840500000003,8179.8416000000025,-1140.3082,41.26612949999999,903.15128,56.400868500000016,16.292279,387.710845,1233.9155000000005,26996853.0,1607.44445
56,241.0,0.0,290.521745,0.0,1071.6917,532.3763350000002,414.42229000000015,406.25703500000003,4473.963849999999,106.847974,7512.58415,277.23440500000004,2905.7810000000013,1173706.0,81.96867549999997,142.41652,22.033064000000003,335411.90000000014,294.8441262,243.48296,5775.5095999999985,-1110.5818499999998,-0.6811310249999999,392.717565,57.35888550000001,18.668122500000006,389.550565,967.338975,26857340.5,2411.640250000001
57,244.00000000000003,0.0,517.789505,0.0,1062.2705499999997,540.4673,416.03888,407.16381999999993,4488.94785,109.96226000000001,7401.4742,272.1882099999999,2885.9780000000014,1173706.0,109.15331,173.69467250000002,24.656696,335411.90000000014,233.853793,239.862525,11262.600500000002,-1186.74185,-7.704698749999998,559.3973085,55.18458400000001,15.604094,384.20341,1310.3649,26669124.5,2255.3465499999993
58,263.0,0.0,620.7044049999997,0.0,1050.4477000000004,538.1766150000002,415.08508500000005,406.2453299999999,4480.1739,115.36315,7001.563899999999,269.08991000000003,2877.929000000001,1173706.0,109.26290050000004,179.42967119999997,26.62442050000001,335411.90000000014,222.0460599,293.850685,12700.074000000002,-1223.03625,55.5681595,496.48115999999993,55.5521615,16.533223999999993,381.45229,1479.7604,26531502.5,2552.03665
59,225.0,0.0,507.6028600000001,0.0,0.0,560.07186,414.15341,405.10364,4482.6138,113.74603,6994.06735,278.141705,2869.801,1173706.0,107.590355,282.7001800000001,27.146635000000003,335411.90000000014,372.00648415000006,257.3759,8711.100750000001,-1209.5440999999996,57.324719,226.32747,58.22610099999999,19.721535999999997,375.691925,1317.6124000000002,26375039.0,2647.95435
60,245.0,0.0,851.10435,0.0,0.0,557.8201700000002,416.179475,407.07734500000004,4453.90935,108.36585500000001,7482.495299999998,267.77594500000004,2861.0290000000005,1173706.0,111.66,163.1067985,27.428060500000004,335411.90000000014,339.8060511500001,283.71870999999993,9693.649849999998,-1200.42215,59.33205600000001,325.497312,56.95939250000001,18.2029735,385.71893,1742.1337999999994,26255005.0,2709.21805
61,239.0,0.0,862.4215949999998,0.0,0.0,574.002295,424.3341449999999,415.76653500000003,4469.7913,108.311765,7485.562449999998,274.926515,2851.216,1173706.0,107.79365999999996,126.56915984999998,27.803296999999997,335411.90000000014,228.17074500000004,251.02247000000003,11460.0605,-1193.2792,1.1439637399999998,459.38034500000003,57.95891200000001,20.2541765,381.634075,1753.1457000000007,26089063.5,2697.53525
62,239.0,0.0,703.3056649999999,0.0,0.0,568.4552649999998,428.9314549999999,420.028795,4452.2828,109.68052050000001,7500.569050000001,274.64657500000004,2842.4930000000004,1173706.0,113.17513999999998,81.213695,28.084720999999995,335411.90000000014,391.26195849999993,232.82448,9521.5483,-1190.3744,-0.27136222,801.4000199999997,58.635536,19.1826285,377.70031,1591.7107500000006,25970750.5,2615.1988
63,172.0,0.0,902.15176,0.0,0.0,575.1308250000002,425.31253,416.78067,4501.7865,109.37064999999998,7513.932250000003,268.54123500000003,2834.345000000001,1173706.0,113.68153500000001,71.34757855000002,30.04805,335411.90000000014,324.8956740000001,184.680295,11216.502,-1092.6334499999996,56.9475495,965.60459,56.36424100000001,19.507142,387.09839,1795.7922,25804989.0,2431.9387
64,182.0,0.0,825.934045,0.0,0.0,570.2925749999997,426.99941000000007,418.2281749999999,4488.939700000001,109.59475499999996,7508.33845,268.2443549999999,2817.197999999999,1173706.0,123.04839500000004,62.6430087,30.04805,335411.90000000014,347.1630945,216.70968,9569.3163,-1100.3611999999996,47.56773499999999,693.1347450000003,54.42498750000001,17.306811,392.931835,1775.7252,25678307.5,2683.579300000001
65,156.0,0.0,760.0483849999997,0.0,0.0,509.83555,427.55767999999983,418.217785,4357.60685,109.94901000000002,8013.550550000003,280.795665,2798.811999999999,1173706.0,133.6753,87.08553275,30.04805,335411.90000000014,490.4227295,196.22474,10936.652499999998,-1048.95195,61.82481800000002,801.22185,60.66050400000002,24.000566499999994,391.38316499999996,1810.3138,25520678.0,2594.8229
66,137.0,0.0,1174.04225,0.0,0.0,531.7241849999998,428.90473499999996,420.156405,4361.99565,109.5108,7990.003599999999,265.268925,2784.39,1173706.0,133.93598500000002,106.83601100000001,30.04805,335411.90000000014,436.26552000000004,159.27512999999996,11977.909500000005,-1095.9619999999998,61.82481800000002,865.7927550000003,53.79184,20.6146215,392.9517,2236.9414000000006,25381036.5,2535.1245499999995
67,129.0,0.0,928.687455,0.0,0.0,554.22342,423.580435,413.79653500000006,4357.062749999999,109.1865975,8027.034000000002,273.57374500000003,2768.913999999999,1173706.0,134.19021999999998,49.72644,30.04805,335411.90000000014,481.6791384,160.62682,10188.1712,-1050.6511999999998,62.12154500000001,913.4865645,57.571437500000016,25.785142999999998,386.60686499999997,2041.30525,25174181.5,2645.4131500000008
68,139.0,0.0,962.109875,0.0,0.0,584.9105899999997,423.910125,414.20378,4375.95005,109.861338,8052.2734,270.79011,2753.35335,1173706.0,146.35339999999997,91.57193255,30.2049235,335411.90000000014,287.98943149999997,180.02336499999996,9496.698249999998,-1066.0765,62.55256250000001,1092.0291999999997,56.1250575,24.4534215,369.85803500000003,1993.6598,24973975.5,2767.80375
69,195.0,0.0,2408.7975,0.0,0.0,569.6422049999999,425.95828,416.50958,4387.02125,110.30595999999998,8087.606300000001,266.342675,2741.276950000001,1173706.0,59.55416400000002,28.39531,29.1512685,335411.90000000014,500.6059945,90.0839355,13172.588499999998,-1057.3413,60.84484499999999,1145.136875,55.35628000000001,24.60281,362.3316,1993.6598,24817954.5,2703.81935
